6f0a19f30ee819d8318115b91c19df4e511a6e2d,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/sphinxext/tests/test_ansi_stripping.py,845,
e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/__init__.py,0,
0b5f67accb807917a63fe1f448e8a52ec695f541,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/debugger.py,6910,
7222048cce907f24b3a0b73fe4c7fdb3816cfdbe,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/embed.py,18917,
1d0cbdb41b54abdc7776f9817a5bdb31b9f8b8e2,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/interactiveshell.py,40597,
0104fbb5ef7ac157100a74c35caef8d10eace161,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/ipapp.py,12464,
aa9e3a1301bf78ec574ca156803ea4f1a653de1c,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/magics.py,7638,
0eb59c881a94dfb11f089f574b6399e7443a2310,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/prompts.py,4821,
40e8af567b7e7fdab50ce9c5d01e2a32fc9f7c99,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/pt_inputhooks/__init__.py,3608,
f6ab6e00d18f293bd5ed9a4543fdc690422757ef,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/pt_inputhooks/asyncio.py,1271,
63d020b314f7b9eda1fcd965b2edb8c9c88fd358,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/pt_inputhooks/glut.py,4999,
5c201b65d755d38811439d04d2e5f847b461b736,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/pt_inputhooks/gtk.py,2427,
63678bdbb842986af6a08afac4875e16459f3f34,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/pt_inputhooks/gtk3.py,279,
009fbf12126ce9810c40d9a4129cf69dd68cd612,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/pt_inputhooks/gtk4.py,557,
31bbf926f0c4edfad17d64edf5a898972391ba35,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/pt_inputhooks/osx.py,4420,
d7283adb61263aa61ae8f64d1d73ae6cd46af5c3,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/pt_inputhooks/pyglet.py,2371,
425a8539c370658b6705f5e717329a9fbd8a9af3,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/pt_inputhooks/qt.py,3495,
daab113f48f214db23edcbdfd246161b3a1c57c3,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/pt_inputhooks/tk.py,3651,
7f07c9052a43f8d83507ea345f225f4ef90d2e70,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/pt_inputhooks/wx.py,7126,
cb89605be1d7059dd8d566611e6546bc08d3bb30,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/ptutils.py,8144,
11731c77a930ca8ee5311dee84ae6ed225a2d20b,DELETE,regular-file,venv/lib/python3.11/site-packages/IPython/terminal/shortcuts/__init__.py,18609,
